Gender,Year,Shelter,Canteen_Usage,Weekly_Income,Foodspend%,Nutritional_consciousness, Usually_prefer_for_breakfast, Usually_prefer_for_Lunch, Usually_prefer_for_Dinner,DigitPayUsageCanteens,Convenience,Enhancements,Canteen_cleanliness_importance,University_canteen_sanitation,Cleanliness_rate_in_Base canteen,Cleanliness_rate_in_Gym_canteen,Cleanliness_rate_in_Staff_canteen,Cleanliness_rate_in_hilton_canteen,Cleanliness_rate_in_Din&sons_canteen,Cleanliness_rate_in_Helabojunhala_canteen,Cleanliness_rate_in_kirihala_canteen,Cleanliness_rate_in_staffJuicebar,Cleanliness_rate_in_GymJuicebar,Canteen_sanitation_issues ,Canteen_portion_sizes,Canteen_food_waste,Main_reason,Agree_on_portion_customization,Waste_management_rate_in_Basecanteen,Waste_management_rate_in_Gymcanteen,Waste_management_rate_in_Staffcanteen,Waste_management_rate_in_hiltoncanteen,Waste_management_rate_in_Don&sonscanteen,Waste_management_rate_in_Hela_bojun_hala_canteen,Waste_management_rate_in_kirihalacanteen,Waste_management_rate_in_staffJuicebar,Waste_management_rate_in_GymJuicebar,Most_visited_canteen,Base_Canteen_visits,Gym_Canteen_visits,Staff_Canteen_visits,Hilton_Canteen_visits,Don&Son's_shop_visits,Hela_Bojun_Hala_visits,Kiri Hala_Canteen_visits,JuiceBarI(in Gym)_visits,JuicebarII(in Staff)_visits,Factor_Food_Quality,Factor_Price,Factor_Service_Speed,Factor_Cleanliness,Factor_Beverage_Options,Factor_Seating_Availability,BaseCanteen_OverallSatisfaction,GymCanteen_OverallSatisfaction,StaffCanteen_OverallSatisfaction,HiltonCanteen_OverallSatisfaction,Don&Son'sshop_OverallSatisfaction,HelaBojunHala_OverallSatisfaction,KiriHalaCanteen_OverallSatisfaction,JuiceBarI(in Gym)_OverallSatisfaction,JuicebarII(in Staff)_OverallSatisfaction
Male,First Year,At Home,Frequently,Rs.3000 - Rs.4000,40 - 60,4 - Important,2,2,3,Occasionally,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Unclean equipment,Just right,Often,I didn't like the taste,Neutral,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Occasionally,Occasionally,Frequently,Occasionally,Rarely,Rarely,Rarely,Frequently,Frequently,Staff Canteen,Base Canteen,Gym Canteen,Juice bar II (in Staff),Juice bar II (in Staff),Juice bar II (in Staff),4,3,5,2,3,4,4,5,5
Female,First Year,Campus Hostels,Frequently,Above Rs.5000,40 - 60,5 - Very important,3,2,1,Always,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Neutral,4,3,4,3,4,4,4,4,4,Unclean seating areas,Just right,Never,The food was not fresh,Strongly Disagree,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Daily,Never,Never,Never,Never,Rarely,Never,Frequently,Frequently,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,5,3,3,3,3,3,3,3,3
Female,Second Year,Bording/Apartment,Occasionally,Rs.3000 - Rs.4000,40 - 60,3 - Moderately important,3,3,3,Occasionally,3 - Moderately Convenient,Discounts or rewards for digital payments,4 - Convenient,Satisfied,3,3,3,3,3,3,3,3,3,Poor food handling practices,Slightly too small,Sometimes,The food was not fresh,Neutral,3,3,3,3,3,3,3,3,3,Gym canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Never,Rarely,Occasionally,Occasionally,Occasionally,Staff Canteen,Gym Canteen,Base Canteen,Gym Canteen,Gym Canteen,Gym Canteen,3,3,3,3,3,3,3,3,3
Female,First Year,Bording/Apartment,Frequently,Above Rs.5000,40 - 60,4 - Important,3,3,4,Occasionally,4 - Convenient,Meal subscription plans,4 - Convenient,Neutral,3,3,3,3,3,3,3,3,3,Poor food handling practices,Just right,Sometimes,The food was not fresh,Neutral,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Don & Son's shop,Base Canteen,Staff Canteen,Don & Son's shop,Juice bar II (in Staff),Gym Canteen,3,3,3,3,3,3,3,3,3
Female,Third Year,Bording/Apartment,Frequently,Less than Rs.2000,60 - 80,3 - Moderately important,3,2,2,Rarely,2 - Slightly Convenient,Discounts or rewards for digital payments,5 - Very important,Satisfied,4,3,4,3,3,5,3,5,4,Poor food handling practices,Just right,Sometimes,The food was not fresh,Neutral,3,4,3,3,3,3,3,1,1,Base canteen󠇯,Daily,Occasionally,Rarely,Never,Never,Occasionally,Occasionally,Daily,Never,Juice Bar I (in Gym),Juice Bar I (in Gym),Juice Bar I (in Gym),Juice Bar I (in Gym),Juice Bar I (in Gym),Juice Bar I (in Gym),4,3,4,1,2,5,3,5,3
Male,First Year,Bording/Apartment,Daily,Above Rs.5000,60 - 80,5 - Very important,1,2,2,Never,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Neutral,3,3,3,3,3,3,3,3,3,Unclean seating areas,Much too small,Never,I didn't like the taste,Agree,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Daily,Daily,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Daily,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,3,3,3,3,3,3,3,3,3
Male,Fourth Year,Bording/Apartment,Rarely,Rs.3000 - Rs.4000,40 - 60,3 - Moderately important,3,3,3,Frequently,3 - Moderately Convenient,None,3 - Moderately important,Neutral,3,3,3,2,3,4,3,4,4,Lack of waste disposal bins,Just right,Sometimes,The food was not fresh,Disagree,3,3,3,3,3,3,3,3,2,Staff canteen󠇯,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Staff Canteen,Staff Canteen,Hilton Canteen,Gym Canteen,Staff Canteen,Gym Canteen,3,3,3,3,3,3,3,3,3
Male,First Year,Bording/Apartment,Occasionally,Rs.4000 - Rs.5000,60 - 80,4 - Important,3,2,1,Always,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Neutral,4,4,4,3,4,4,4,4,4,Unclean seating areas,Just right,Rarely,The food was not fresh,Strongly Disagree,3,3,3,3,3,3,3,5,5,Hela Bojun Hala󠇯,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Daily,Occasionally,Frequently,Frequently,Hela Bojun Hala,Base Canteen,Base Canteen,Hela Bojun Hala,Hela Bojun Hala,Hela Bojun Hala,4,4,4,3,4,5,3,5,5
Female,Fourth Year,Campus Hostels,Frequently,Above Rs.5000,60 - 80,5 - Very important,3,2,4,Always,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,5,3,5,5,5,5,5,Unclean equipment,Just right,Sometimes,I didn't like the taste,Disagree,4,4,4,4,4,4,4,4,4,Staff canteen󠇯,Occasionally,Occasionally,Frequently,Rarely,Occasionally,Occasionally,Frequently,Daily,Daily,Staff Canteen,Base Canteen,Base Canteen,Staff Canteen,Staff Canteen,Staff Canteen,3,3,4,3,3,3,3,3,3
Male,Fourth Year,Bording/Apartment,Occasionally,Rs.4000 - Rs.5000,60 - 80,2 - Slightly important,3,3,3,Rarely,4 - Convenient,None,3 - Moderately important,Neutral,3,3,3,3,3,3,3,3,3,Lack of waste disposal bins,Slightly too small,Often,The portion size is too large,Agree,3,3,3,3,2,2,3,4,3,Gym canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Staff Canteen,Hilton Canteen,Gym Canteen,Base Canteen,Kiri Hala,Gym Canteen,3,3,3,4,4,3,3,3,3
Male,Fourth Year,Campus Hostels,Occasionally,Above Rs.5000,40 - 60,4 - Important,2,2,2,Occasionally,3 - Moderately Convenient,None,4 - Convenient,Neutral,4,4,4,3,4,4,4,4,4,Unclean equipment,Slightly too small,Rarely,I didn't like the taste,Agree,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Staff Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,3,4,3,3,3,3,4,4
Female,First Year,Bording/Apartment,Daily,Rs.3000 - Rs.4000,40 - 60,4 - Important,1,2,3,Rarely,3 - Moderately Convenient,Meal subscription plans,4 - Convenient,Dissatisfied,5,4,3,3,3,3,3,3,4,Poor food handling practices,Slightly too small,Sometimes,I didn't like the taste,Neutral,4,3,3,3,3,3,2,3,3,Base canteen󠇯,Daily,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Base Canteen,Gym Canteen,Base Canteen,Staff Canteen,Gym Canteen,Base Canteen,5,2,3,2,3,3,4,4,3
Female,Fourth Year,Bording/Apartment,Rarely,Above Rs.5000,40 - 60,5 - Very important,2,2,3,Never,4 - Convenient,None,4 - Convenient,Dissatisfied,3,3,3,3,3,3,3,3,3,Unclean seating areas,Slightly too large,Often,I didn't like the taste,Agree,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Staff Canteen,Base Canteen,Base Canteen,Staff Canteen,Staff Canteen,Staff Canteen,3,3,4,3,3,3,3,5,5
Female,Third Year,Bording/Apartment,Occasionally,Rs.3000 - Rs.4000,20 - 40,3 - Moderately important,3,3,3,Frequently,4 - Convenient,Meal subscription plans,3 - Moderately important,Neutral,3,3,4,3,2,2,3,3,3,Lack of waste disposal bins,Just right,Rarely,The food was not fresh,Disagree,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Occasionally,Rarely,Frequently,Rarely,Rarely,Occasionally,Occasionally,Rarely,Rarely,Staff Canteen,Hilton Canteen,Staff Canteen,Hilton Canteen,Hilton Canteen,Staff Canteen,3,3,2,3,3,2,3,3,2
Male,First Year,Campus Hostels,Occasionally,Rs.3000 - Rs.4000,20 - 40,2 - Slightly important,1,2,3,Never,2 - Slightly Convenient,Discounts or rewards for digital payments,2 - Slightly important,Dissatisfied,5,4,3,3,3,3,2,2,2,Lack of waste disposal bins,Just right,Sometimes,I didn't like the taste,Disagree,5,4,3,2,2,3,3,3,3,Base canteen󠇯,Daily,Frequently,Rarely,Rarely,Rarely,Occasionally,Rarely,Rarely,Occasionally,Base Canteen,Gym Canteen,Base Canteen,Staff Canteen,Gym Canteen,Base Canteen,5,3,4,2,2,2,3,2,2
Male,First Year,Campus Hostels,Frequently,Rs.4000 - Rs.5000,40 - 60,3 - Moderately important,1,3,1,Frequently,3 - Moderately Convenient,Discounts or rewards for digital payments,2 - Slightly important,Very Dissatisfied,4,3,2,3,3,3,4,4,3,Lack of waste disposal bins,Just right,Sometimes,The food was not fresh,Neutral,2,3,3,4,4,3,4,4,3,Hilton canteen󠇯,Never,Rarely,Occasionally,Frequently,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Base Canteen,Hilton Canteen,Staff Canteen,Gym Canteen,Gym Canteen,Gym Canteen,4,4,4,4,4,4,4,4,4
Male,Fourth Year,At Home,Rarely,Rs.4000 - Rs.5000,20 - 40,4 - Important,4,4,4,Rarely,4 - Convenient,None,5 - Very important,Satisfied,3,3,3,3,4,3,3,5,5,Unclean seating areas,Just right,Never,I didn't like the taste,Neutral,3,3,3,3,3,3,3,4,4,Juice Bar I (in Gym)󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Daily,Daily,Juice Bar I (in Gym),Juice Bar I (in Gym),Base Canteen,Juice Bar I (in Gym),Juice Bar I (in Gym),Juice Bar I (in Gym),3,3,3,3,3,4,3,5,5
Female,First Year,Campus Hostels,Rarely,Rs.3000 - Rs.4000,20 - 40,4 - Important,2,2,2,Never,1 - Not Convenient,None,3 - Moderately important,Neutral,5,4,3,3,3,3,3,4,4,Lack of waste disposal bins,Just right,Sometimes,The food was not fresh,Agree,5,3,2,3,3,3,3,3,3,Base canteen󠇯,Daily,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Base Canteen,Gym Canteen,Base Canteen,Staff Canteen,Gym Canteen,Gym Canteen,5,3,2,3,3,2,3,4,4
Female,First Year,Bording/Apartment,Occasionally,Rs.4000 - Rs.5000,60 - 80,2 - Slightly important,1,3,4,Frequently,4 - Convenient,Meal subscription plans;Discounts or rewards for digital payments,2 - Slightly important,Dissatisfied,3,3,3,3,3,3,3,3,3,Lack of waste disposal bins,Slightly too large,Always,The food was not fresh,Neutral,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Daily,Daily,Daily,Base Canteen,Gym Canteen,Gym Canteen,Base Canteen,Gym Canteen,Gym Canteen,4,4,4,4,4,4,4,4,4
Female,First Year,Campus Hostels,Daily,Rs.4000 - Rs.5000,60 - 80,5 - Very important,1,2,3,Never,4 - Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Unclean seating areas,Much too small,Sometimes,I didn't like the taste,Agree,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Daily,Frequently,Frequently,Frequently,Rarely,Occasionally,Occasionally,Occasionally,Daily,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,4,4,4,4,4,4,4,4
Male,First Year,Bording/Apartment,Rarely,Rs.3000 - Rs.4000,20 - 40,3 - Moderately important,2,2,1,Rarely,3 - Moderately Convenient,Discounts or rewards for digital payments,3 - Moderately important,Neutral,5,4,3,3,3,3,3,3,3,Unclean equipment,Slightly too small,Sometimes,I didn't like the taste,Disagree,5,3,3,4,3,2,3,3,3,Base canteen󠇯,Daily,Frequently,Frequently,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Base Canteen,Gym Canteen,Base Canteen,Staff Canteen,Gym Canteen,Base Canteen,5,3,3,3,3,3,3,3,3
Male,Fourth Year,At Home,Occasionally,Rs.3000 - Rs.4000,40 - 60,4 - Important,3,3,3,Occasionally,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,3 - Moderately important,Neutral,3,3,4,3,3,2,3,3,2,Other,Just right,Rarely,I didn't like the taste,Disagree,3,3,3,2,2,2,3,2,3,Gym canteen󠇯,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Hilton Canteen,Staff Canteen,Don & Son's shop,Hilton Canteen,Hilton Canteen,Staff Canteen,3,3,2,3,3,3,2,3,3
Male,First Year,At Home,Frequently,Rs.2000 - Rs.3000,60 - 80,4 - Important,1,2,4,Occasionally,3 - Moderately Convenient,Discounts or rewards for digital payments,3 - Moderately important,Neutral,4,4,4,4,4,4,4,4,4,Lack of waste disposal bins,Just right,Rarely,The portion size is too large,Agree,3,3,3,3,3,3,3,3,3,Hilton canteen󠇯,Frequently,Daily,Occasionally,Occasionally,Frequently,Daily,Daily,Frequently,Frequently,Gym Canteen,Gym Canteen,Gym Canteen,Gym Canteen,Gym Canteen,Gym Canteen,4,4,4,4,4,4,4,4,4
Male,First Year,Bording/Apartment,Daily,Rs.4000 - Rs.5000,60 - 80,5 - Very important,1,2,2,Rarely,5 - Very Convenient,Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Lack of waste disposal bins,Slightly too small,Never,I didn't like the taste,Agree,4,4,4,4,4,4,4,4,4,Gym canteen󠇯,Daily,Daily,Frequently,Frequently,Rarely,Rarely,Occasionally,Daily,Frequently,Base Canteen,Gym Canteen,Base Canteen,Gym Canteen,Gym Canteen,Gym Canteen,4,4,4,4,4,4,4,4,4
Female,First Year,Bording/Apartment,Occasionally,Rs.4000 - Rs.5000,60 - 80,3 - Moderately important,2,2,4,Occasionally,5 - Very Convenient,Meal subscription plans,3 - Moderately important,Satisfied,2,4,4,4,3,3,3,3,3,Lack of waste disposal bins,Slightly too large,Sometimes,The food was not fresh,Agree,3,4,3,3,4,3,4,4,4,Staff canteen󠇯,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Rarely,Rarely,Rarely,Rarely,Staff Canteen,Gym Canteen,Staff Canteen,Base Canteen,Staff Canteen,Gym Canteen,3,3,3,3,3,3,3,3,3
Male,Fourth Year,Campus Hostels,Daily,Rs.2000 - Rs.3000,60 - 80,2 - Slightly important,3,3,3,Never,3 - Moderately Convenient,Meal subscription plans,4 - Convenient,Neutral,3,3,5,3,3,3,3,3,3,Other,Just right,Always,Other,Agree,3,3,3,4,4,4,4,4,4,Base canteen󠇯,Daily,Daily,Never,Rarely,Never,Never,Never,Rarely,Rarely,Staff Canteen,Gym Canteen,Base Canteen,Gym Canteen,Juice Bar I (in Gym),Gym Canteen,3,3,3,3,3,3,3,3,3
Male,First Year,At Home,Rarely,Rs.3000 - Rs.4000,20 - 40,5 - Very important,2,3,3,Never,1 - Not Convenient,Discounts or rewards for digital payments;None,4 - Convenient,Neutral,4,3,3,3,3,3,3,3,3,Lack of waste disposal bins,Slightly too small,Sometimes,I didn't like the taste,Neutral,3,4,3,3,3,3,3,3,3,Base canteen󠇯,Daily,Frequently,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Base Canteen,Gym Canteen,Gym Canteen,Gym Canteen,Base Canteen,Base Canteen,5,3,3,3,4,3,4,3,3
Male,First Year,Campus Hostels,Daily,Above Rs.5000,40 - 60,4 - Important,3,3,3,Occasionally,4 - Convenient,Discounts or rewards for digital payments,4 - Convenient,Neutral,3,3,3,3,3,3,3,3,3,Poor food handling practices,Slightly too small,Sometimes,The food was not fresh,Neutral,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Hela Bojun Hala,Base Canteen,Staff Canteen,Don & Son's shop,Juice Bar I (in Gym),Gym Canteen,3,3,3,3,3,3,3,3,3
Female,First Year,Campus Hostels,Occasionally,Rs.4000 - Rs.5000,20 - 40,3 - Moderately important,3,3,3,Rarely,2 - Slightly Convenient,Discounts or rewards for digital payments,1 - Not important,Satisfied,3,3,3,4,4,3,3,4,3,Poor food handling practices,Just right,Often,Other,Agree,3,3,3,4,4,3,3,3,3,Staff canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Gym Canteen,Hilton Canteen,Staff Canteen,Gym Canteen,Gym Canteen,Hilton Canteen,3,4,3,4,3,3,3,4,3
Male,First Year,Bording/Apartment,Daily,Above Rs.5000,80 - 100,5 - Very important,1,2,2,Never,4 - Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Neutral,3,3,3,3,3,3,3,3,3,Unclean equipment,Just right,Sometimes,I didn't like the taste,Agree,3,3,3,3,3,3,3,3,3,Hilton canteen󠇯,Daily,Frequently,Frequently,Daily,Rarely,Occasionally,Occasionally,Frequently,Daily,Hilton Canteen,Hilton Canteen,Hilton Canteen,Hilton Canteen,Hilton Canteen,Base Canteen,3,3,3,3,3,3,3,3,3
Male,First Year,At Home,Frequently,Above Rs.5000,40 - 60,4 - Important,3,3,3,Occasionally,4 - Convenient,Meal subscription plans,4 - Convenient,Neutral,3,3,3,3,3,3,3,3,3,Poor food handling practices,Slightly too small,Sometimes,I didn't like the taste,Neutral,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Hela Bojun Hala,Base Canteen,Staff Canteen,Staff Canteen,Juice bar II (in Staff),Gym Canteen,3,3,3,3,3,3,3,3,3
Female,First Year,At Home,Rarely,Above Rs.5000,80 - 100,3 - Moderately important,3,3,3,Occasionally,2 - Slightly Convenient,None,5 - Very important,Satisfied,3,3,3,3,2,2,3,4,4,Other,Just right,Often,Other,Agree,3,2,4,3,3,3,4,4,3,Staff canteen󠇯,Occasionally,Frequently,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Hilton Canteen,Don & Son's shop,Hela Bojun Hala,Staff Canteen,Staff Canteen,Hilton Canteen,3,3,3,3,3,3,3,3,3
Female,First Year,At Home,Rarely,Rs.4000 - Rs.5000,40 - 60,3 - Moderately important,3,3,3,Occasionally,3 - Moderately Convenient,Meal subscription plans,3 - Moderately important,Neutral,3,3,3,3,2,4,4,4,4,Lack of waste disposal bins,Just right,Rarely,Other,Neutral,3,3,3,3,3,3,3,3,3,Staff canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Rarely,Rarely,Hilton Canteen,Staff Canteen,Gym Canteen,Hilton Canteen,Hilton Canteen,Staff Canteen,3,3,3,3,3,2,1,2,3
Male,First Year,Bording/Apartment,Frequently,Rs.2000 - Rs.3000,60 - 80,4 - Important,2,2,3,Rarely,4 - Convenient,Discounts or rewards for digital payments,2 - Slightly important,Neutral,4,4,4,4,4,4,4,4,4,Lack of waste disposal bins,Just right,Sometimes,Other,Neutral,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Staff Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,4,4,4,4,4,4,4,4
Male,First Year,Campus Hostels,Frequently,Less than Rs.2000,0 - 20,3 - Moderately important,3,2,2,Rarely,2 - Slightly Convenient,None,4 - Convenient,Satisfied,3,4,4,2,3,3,3,3,2,Other,Just right,Sometimes,Other,Agree,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Hilton Canteen,Hilton Canteen,Gym Canteen,Staff Canteen,Hilton Canteen,Staff Canteen,3,3,3,2,2,3,2,2,2
Male,First Year,At Home,Rarely,Rs.4000 - Rs.5000,60 - 80,4 - Important,3,2,3,Frequently,3 - Moderately Convenient,Discounts or rewards for digital payments,2 - Slightly important,Dissatisfied,3,3,2,4,4,3,2,3,3,Poor food handling practices,Slightly too large,Often,I didn't like the taste,Disagree,3,3,3,3,2,2,2,2,3,Hilton canteen󠇯,Occasionally,Occasionally,Rarely,Frequently,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Hilton Canteen,Staff Canteen,Base Canteen,Don & Son's shop,Hilton Canteen,Staff Canteen,3,3,2,2,3,3,2,3,2
Female,First Year,Campus Hostels,Frequently,Above Rs.5000,80 - 100,5 - Very important,3,3,3,Rarely,4 - Convenient,Discounts or rewards for digital payments,5 - Very important,Satisfied,3,3,3,4,3,3,3,3,3,Poor food handling practices,Just right,Sometimes,Other,Neutral,3,3,3,3,3,3,3,3,3,Base canteen󠇯,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Rarely,Never,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,3,3,3,3,3,3,3,3,3
Male,First Year,Bording/Apartment,Daily,Above Rs.5000,60 - 80,5 - Very important,1,2,3,Never,5 - Very Convenient,Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Unclean seating areas,Slightly too small,Never,I didn't like the taste,Agree,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Daily,Daily,Frequently,Occasionally,Rarely,Rarely,Occasionally,Daily,Frequently,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,4,4,4,4,4,4,4,4
Female,First Year,At Home,Rarely,Rs.2000 - Rs.3000,20 - 40,3 - Moderately important,3,3,3,Occasionally,2 - Slightly Convenient,Discounts or rewards for digital payments,1 - Not important,Dissatisfied,3,4,5,3,3,3,3,2,2,Unclean equipment,Just right,Rarely,Other,Agree,3,3,2,4,4,4,3,3,3,Hilton canteen󠇯,Occasionally,Occasionally,Occasionally,Frequently,Rarely,Rarely,Occasionally,Rarely,Occasionally,Hilton Canteen,Staff Canteen,Gym Canteen,Staff Canteen,Hilton Canteen,Hilton Canteen,3,3,3,3,3,3,3,3,3
Female,First Year,At Home,Frequently,Rs.2000 - Rs.3000,40 - 60,5 - Very important,1,2,4,Never,5 - Very Convenient,Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Unclean seating areas,Slightly too small,Sometimes,I didn't like the taste,Agree,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Daily,Frequently,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Daily,Frequently,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,4,4,4,4,4,4,4,4
Female,First Year,At Home,Occasionally,Rs.2000 - Rs.3000,20 - 40,5 - Very important,1,2,2,Never,5 - Very Convenient,Meal subscription plans;Discounts or rewards for digital payments,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Unclean seating areas,Slightly too small,Sometimes,I didn't like the taste,Agree,4,4,4,4,4,4,4,4,4,Base canteen󠇯,Daily,Frequently,Daily,Frequently,Occasionally,Occasionally,Frequently,Frequently,Daily,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,Base Canteen,4,4,4,4,4,4,4,4,4
Female,First Year,Bording/Apartment,Frequently,Rs.2000 - Rs.3000,80 - 100,3 - Moderately important,1,2,2,Never,1 - Not Convenient,Meal subscription plans,5 - Very important,Neutral,4,1,4,3,4,5,4,5,4,Unclean seating areas,Just right,Rarely,The portion size is too large,Strongly Agree,5,3,4,4,3,3,4,3,4,Staff canteen󠇯,Frequently,Never,Frequently,Occasionally,Rarely,Rarely,Rarely,Rarely,Occasionally,Base Canteen,Base Canteen,Base Canteen,Juice Bar I (in Gym),Juice Bar I (in Gym),Hilton Canteen,5,3,4,4,4,4,5,5,5
Female,First Year,At Home,Occasionally,Above Rs.5000,20 - 40,2 - Slightly important,4,2,1,Never,4 - Convenient,Meal subscription plans,5 - Very important,Satisfied,4,4,4,4,4,4,4,4,4,Other,Just right,Rarely,Other,Neutral,4,4,4,4,4,4,4,4,4,Staff canteen󠇯,Frequently,Never,Daily,Rarely,Rarely,Rarely,Rarely,Never,Frequently,Staff Canteen,Base Canteen,Base Canteen,Staff Canteen,Juice Bar I (in Gym),Base Canteen,4,4,4,4,4,4,4,4,4
